2024-05-01,USD,1.362767
2024-05-02,USD,1.364018
2024-05-03,USD,1.357995
2024-05-04,USD,1.351297
2024-05-05,USD,1.349819
2024-05-06,USD,1.349921
2024-05-07,USD,1.351160
2024-05-08,USD,1.353301
2024-05-09,USD,1.355905
2024-05-10,USD,1.354692
2024-05-11,USD,1.353854
2024-05-12,USD,1.354911
2024-05-13,USD,1.354925
2024-05-14,USD,1.353828
2024-05-15,USD,1.353096
2024-05-16,USD,1.348098
2024-05-17,USD,1.344842
2024-05-18,USD,1.346326
2024-05-19,USD,1.345339
2024-05-20,USD,1.345384
2024-05-21,USD,1.346384
2024-05-22,USD,1.347429
2024-05-23,USD,1.348914
2024-05-24,USD,1.350671
2024-05-25,USD,1.350849
2024-05-26,USD,1.350200
2024-05-27,USD,1.350238
2024-05-28,USD,1.349340
2024-05-29,USD,1.348065
2024-05-30,USD,1.350552
2024-05-31,USD,1.351189
2024-05-01,EUR,1.457470
2024-05-02,EUR,1.456200
2024-05-03,EUR,1.454500
2024-05-04,EUR,1.452590
2024-05-05,EUR,1.452170
2024-05-06,EUR,1.452210
2024-05-07,EUR,1.454890
2024-05-08,EUR,1.456380
2024-05-09,EUR,1.456730
2024-05-10,EUR,1.456990
2024-05-11,EUR,1.458520
2024-05-12,EUR,1.458660
2024-05-13,EUR,1.458620
2024-05-14,EUR,1.459710
2024-05-15,EUR,1.461330
2024-05-16,EUR,1.462130
2024-05-17,EUR,1.462000
2024-05-18,EUR,1.461890
2024-05-19,EUR,1.461810
2024-05-20,EUR,1.461820
2024-05-21,EUR,1.462930
2024-05-22,EUR,1.462770
2024-05-23,EUR,1.461990
2024-05-24,EUR,1.462110
2024-05-25,EUR,1.463090
2024-05-26,EUR,1.463940
2024-05-27,EUR,1.463950
2024-05-28,EUR,1.464190
2024-05-29,EUR,1.465020
2024-05-30,EUR,1.462450
2024-05-31,EUR,1.461390
