2022-06-01,USD,1.3725
2022-06-02,USD,1.3766
2022-06-03,USD,1.3710
2022-06-06,USD,1.3753
2022-06-07,USD,1.3790
2022-06-08,USD,1.3751
2022-06-09,USD,1.3758
2022-06-10,USD,1.3810
2022-06-13,USD,1.3907
2022-06-14,USD,1.3927
2022-06-15,USD,1.3919
2022-06-16,USD,1.3878
2022-06-17,USD,1.3859
2022-06-20,USD,1.3859
2022-06-21,USD,1.3855
2022-06-22,USD,1.3878
2022-06-23,USD,1.3884
2022-06-24,USD,1.3887
2022-06-27,USD,1.3858
2022-06-28,USD,1.3855
2022-06-29,USD,1.3876
2022-06-30,USD,1.3918
2022-06-01,EUR,1.4711
2022-06-02,EUR,1.4667
2022-06-03,EUR,1.4742
2022-06-06,EUR,1.4749
2022-06-07,EUR,1.4729
2022-06-08,EUR,1.4691
2022-06-09,EUR,1.4761
2022-06-10,EUR,1.4686
2022-06-13,EUR,1.4589
2022-06-14,EUR,1.4522
2022-06-15,EUR,1.4535
2022-06-16,EUR,1.4492
2022-06-17,EUR,1.4581
2022-06-20,EUR,1.4590
2022-06-21,EUR,1.4592
2022-06-22,EUR,1.4587
2022-06-23,EUR,1.4673
2022-06-24,EUR,1.4625
2022-06-27,EUR,1.4627
2022-06-28,EUR,1.4661
2022-06-29,EUR,1.4611
2022-06-30,EUR,1.4547
