2023-08-01,USD,1.3315
2023-08-02,USD,1.3366
2023-08-03,USD,1.3426
2023-08-04,USD,1.3408
2023-08-07,USD,1.3403
2023-08-08,USD,1.3442
2023-08-10,USD,1.3472
2023-08-11,USD,1.3493
2023-08-14,USD,1.3547
2023-08-15,USD,1.3562
2023-08-16,USD,1.3591
2023-08-17,USD,1.3620
2023-08-18,USD,1.3567
2023-08-21,USD,1.3579
2023-08-22,USD,1.3555
2023-08-23,USD,1.3564
2023-08-24,USD,1.3519
2023-08-25,USD,1.3574
2023-08-28,USD,1.3558
2023-08-29,USD,1.3533
2023-08-01,EUR,1.4627
2023-08-02,EUR,1.4686
2023-08-03,EUR,1.4681
2023-08-04,EUR,1.4688
2023-08-07,EUR,1.4736
2023-08-08,EUR,1.4761
2023-08-10,EUR,1.4790
2023-08-11,EUR,1.4824
2023-08-14,EUR,1.4810
2023-08-15,EUR,1.4800
2023-08-16,EUR,1.4822
2023-08-17,EUR,1.4796
2023-08-18,EUR,1.4768
2023-08-21,EUR,1.4773
2023-08-22,EUR,1.4795
2023-08-23,EUR,1.4726
2023-08-24,EUR,1.4688
2023-08-25,EUR,1.4636
2023-08-28,EUR,1.4654
2023-08-29,EUR,1.4664
