2023-02-01,USD,1.3143
2023-02-02,USD,1.3043
2023-02-03,USD,1.3113
2023-02-06,USD,1.3241
2023-02-07,USD,1.3270
2023-02-08,USD,1.3245
2023-02-09,USD,1.3259
2023-02-10,USD,1.3283
2023-02-13,USD,1.3327
2023-02-14,USD,1.3276
2023-02-15,USD,1.3324
2023-02-16,USD,1.3341
2023-02-17,USD,1.3394
2023-02-20,USD,1.3365
2023-02-21,USD,1.3376
2023-02-22,USD,1.3393
2023-02-23,USD,1.3383
2023-02-01,EUR,1.4276
2023-02-02,EUR,1.4370
2023-02-03,EUR,1.4286
2023-02-06,EUR,1.4287
2023-02-07,EUR,1.4249
2023-02-08,EUR,1.4214
2023-02-09,EUR,1.4226
2023-02-10,EUR,1.4240
2023-02-13,EUR,1.4209
2023-02-14,EUR,1.4250
2023-02-15,EUR,1.4281
2023-02-16,EUR,1.4286
2023-02-17,EUR,1.4268
2023-02-20,EUR,1.4276
2023-02-21,EUR,1.4267
2023-02-22,EUR,1.4276
2023-02-23,EUR,1.4216
