2022-12-01,USD,1.3571
2022-12-02,USD,1.3523
2022-12-05,USD,1.3448
2022-12-06,USD,1.3561
2022-12-07,USD,1.3584
2022-12-08,USD,1.3571
2022-12-09,USD,1.3505
2022-12-12,USD,1.3552
2022-12-13,USD,1.3552
2022-12-14,USD,1.3483
2022-12-15,USD,1.3487
2022-12-16,USD,1.3564
2022-12-19,USD,1.3569
2022-12-20,USD,1.3564
2022-12-21,USD,1.3526
2022-12-22,USD,1.3475
2022-12-23,USD,1.3522
2022-12-01,EUR,1.4156
2022-12-02,EUR,1.4231
2022-12-05,EUR,1.4227
2022-12-06,EUR,1.4229
2022-12-07,EUR,1.4217
2022-12-08,EUR,1.4255
2022-12-09,EUR,1.4289
2022-12-12,EUR,1.4250
2022-12-13,EUR,1.4275
2022-12-14,EUR,1.4327
2022-12-15,EUR,1.4370
2022-12-16,EUR,1.4443
2022-12-19,EUR,1.4395
2022-12-20,EUR,1.4390
2022-12-21,EUR,1.4359
2022-12-22,EUR,1.4341
2022-12-23,EUR,1.4344
