2025-02-01,USD,1.356306
2025-02-02,USD,1.360220
2025-02-03,USD,1.360809
2025-02-04,USD,1.365270
2025-02-05,USD,1.356193
2025-02-06,USD,1.349956
2025-02-07,USD,1.351466
2025-02-08,USD,1.352355
2025-02-09,USD,1.356431
2025-02-10,USD,1.356506
2025-02-11,USD,1.355050
2025-02-12,USD,1.355076
2025-02-13,USD,1.353733
2025-02-14,USD,1.348443
2025-02-15,USD,1.341355
2025-02-16,USD,1.340030
2025-02-17,USD,1.340032
2025-02-18,USD,1.340621
2025-02-19,USD,1.342693
2025-02-20,USD,1.342705
2025-02-21,USD,1.337336
2025-02-22,USD,1.336211
2025-02-23,USD,1.338221
2025-02-24,USD,1.338095
2025-02-25,USD,1.336868
2025-02-26,USD,1.338036
2025-02-27,USD,1.337834
2025-02-28,USD,1.343573
2025-02-01,EUR,1.407750
2025-02-02,EUR,1.406090
2025-02-03,EUR,1.405690
2025-02-04,EUR,1.401060
2025-02-05,EUR,1.402290
2025-02-06,EUR,1.403800
2025-02-07,EUR,1.402410
2025-02-08,EUR,1.400990
2025-02-09,EUR,1.397980
2025-02-10,EUR,1.397920
2025-02-11,EUR,1.397150
2025-02-12,EUR,1.399000
2025-02-13,EUR,1.403670
2025-02-14,EUR,1.405250
2025-02-15,EUR,1.405230
2025-02-16,EUR,1.404030
2025-02-17,EUR,1.404080
2025-02-18,EUR,1.405210
2025-02-19,EUR,1.403660
2025-02-20,EUR,1.400640
2025-02-21,EUR,1.397860
2025-02-22,EUR,1.399140
2025-02-23,EUR,1.395970
2025-02-24,EUR,1.396180
2025-02-25,EUR,1.401300
2025-02-26,EUR,1.403080
2025-02-27,EUR,1.404010
2025-02-28,EUR,1.403250
