2023-04-19,USD,1.3335
2023-04-20,USD,1.3343
2023-04-21,USD,1.3332
2023-04-24,USD,1.3359
2023-04-25,USD,1.3341
2023-04-26,USD,1.3378
2023-04-27,USD,1.3355
2023-04-28,USD,1.3340
2023-05-02,USD,1.3363
2023-05-03,USD,1.3335
2023-05-04,USD,1.3277
2023-05-05,USD,1.3249
2023-04-19,EUR,1.4635
2023-04-20,EUR,1.4621
2023-04-21,EUR,1.4616
2023-04-24,EUR,1.4670
2023-04-25,EUR,1.4746
2023-04-26,EUR,1.4682
2023-04-27,EUR,1.4753
2023-04-28,EUR,1.4701
2023-05-02,USD,1.4679
2023-05-03,USD,1.4707
2023-05-04,USD,1.4712
2023-05-05,USD,1.4632
