2025-06-01,USD,1.291471
2025-06-02,USD,1.291359
2025-06-03,USD,1.287091
2025-06-04,USD,1.288295
2025-06-05,USD,1.288203
2025-06-06,USD,1.285856
2025-06-07,USD,1.287767
2025-06-08,USD,1.290379
2025-06-09,USD,1.290283
2025-06-10,USD,1.286236
2025-06-11,USD,1.286837
2025-06-12,USD,1.285739
2025-06-13,USD,1.280364
2025-06-14,USD,1.282480
2025-06-15,USD,1.283440
2025-06-16,USD,1.283424
2025-06-17,USD,1.280769
2025-06-18,USD,1.283231
2025-06-19,USD,1.284895
2025-06-20,USD,1.287712
2025-06-21,USD,1.285790
2025-06-22,USD,1.288290
2025-06-23,USD,1.288402
2025-06-24,USD,1.288896
2025-06-25,USD,1.280787
2025-06-26,USD,1.279666
2025-06-27,USD,1.274753
2025-06-28,USD,1.275622
2025-06-29,USD,1.276529
2025-06-30,USD,1.276556
2025-06-01,EUR,1.463850
2025-06-02,EUR,1.463880
2025-06-03,EUR,1.468430
2025-06-04,EUR,1.468070
2025-06-05,EUR,1.468050
2025-06-06,EUR,1.469590
2025-06-07,EUR,1.469280
2025-06-08,EUR,1.467810
2025-06-09,EUR,1.467860
2025-06-10,EUR,1.468250
2025-06-11,EUR,1.468870
2025-06-12,EUR,1.472210
2025-06-13,EUR,1.479550	
2025-06-14,EUR,1.478950
2025-06-15,EUR,1.478240
2025-06-16,EUR,1.478250
2025-06-17,EUR,1.480850
2025-06-18,EUR,1.479550
2025-06-19,EUR,1.477050
2025-06-20,EUR,1.477040
2025-06-21,EUR,1.480780
2025-06-22,EUR,1.481450
2025-06-23,EUR,1.481230
2025-06-24,EUR,1.484210
2025-06-25,EUR,1.486180
2025-06-26,EUR,1.487230
2025-06-27,EUR,1.491370
2025-06-28,EUR,1.493240
2025-06-29,EUR,1.494230
2025-06-30,EUR,1.494400
