2024-12-01,USD,1.340891
2024-12-02,USD,1.340900
2024-12-03,USD,1.345450
2024-12-04,USD,1.345611
2024-12-05,USD,1.345169
2024-12-06,USD,1.340855
2024-12-07,USD,1.340510
2024-12-08,USD,1.343230
2024-12-09,USD,1.343145
2024-12-10,USD,1.340619
2024-12-11,USD,1.341085
2024-12-12,USD,1.343308
2024-12-13,USD,1.344800
2024-12-14,USD,1.348619
2024-12-15,USD,1.349701
2024-12-16,USD,1.349657
2024-12-17,USD,1.349488
2024-12-18,USD,1.350209
2024-12-19,USD,1.353458
2024-12-20,USD,1.360881
2024-12-21,USD,1.357961
2024-12-22,USD,1.356681
2024-12-23,USD,1.356657
2024-12-24,USD,1.356346
2024-12-25,USD,1.359630
2024-12-26,USD,1.360755
2024-12-27,USD,1.358976
2024-12-28,USD,1.359133
2024-12-29,USD,1.359220
2024-12-30,USD,1.359181
2024-12-31,USD,1.358437
2024-12-01,EUR,1.414420
2024-12-02,EUR,1.414320
2024-12-03,EUR,1.413470
2024-12-04,EUR,1.413510
2024-12-05,EUR,1.413260
2024-12-06,EUR,1.413870
2024-12-07,EUR,1.416750
2024-12-08,EUR,1.417730
2024-12-09,EUR,1.417670
2024-12-10,EUR,1.415350
2024-12-11,EUR,1.412490
2024-12-12,EUR,1.411230
2024-12-13,EUR,1.411200
2024-12-14,EUR,1.413520
2024-12-15,EUR,1.416090
2024-12-16,EUR,1.416050
2024-12-17,EUR,1.417720
2024-12-18,EUR,1.417430
2024-12-19,EUR,1.416480
2024-12-20,EUR,1.412720
2024-12-21,EUR,1.411110
2024-12-22,EUR,1.410550
2024-12-23,EUR,1.410780
2024-12-24,EUR,1.412130
2024-12-25,EUR,1.412660
2024-12-26,EUR,1.410700
2024-12-27,EUR,1.413790
2024-12-28,EUR,1.415790
2024-12-29,EUR,1.414240
2024-12-30,EUR,1.414370
2024-12-31,EUR,1.414560
