2023-09-01,USD,1.351057
2023-09-02,USD,1.352117
2023-09-03,USD,1.354670
2023-09-04,USD,1.354657
2023-09-05,USD,1.354309
2023-09-06,USD,1.359978
2023-09-07,USD,1.362784
2023-09-08,USD,1.365108
2023-09-09,USD,1.364895
2023-09-10,USD,1.366770
2023-09-11,USD,1.366622
2023-09-12,USD,1.361115
2023-09-13,USD,1.361570
2023-09-14,USD,1.361346
2023-09-15,USD,1.361724
2023-09-16,USD,1.363124
2023-09-17,USD,1.364471
2023-09-18,USD,1.364372
