2023-06-01,USD,1.3516
2023-06-05,USD,1.3505
2023-06-06,USD,1.3493
2023-06-07,USD,1.3479
2023-06-08,USD,1.3483
2023-06-09,USD,1.3435
2023-06-12,USD,1.3439
2023-06-13,USD,1.3415
2023-06-14,USD,1.3420
2023-06-15,USD,1.3442
2023-06-16,USD,1.3376
2023-06-19,USD,1.3395
2023-06-20,USD,1.3419
2023-06-21,USD,1.3438
2023-06-22,USD,1.3406
2023-06-23,USD,1.3483
2023-06-26,USD,1.3515
2023-06-27,USD,1.3497
2023-06-28,USD,1.3507
2023-06-30,USD,1.3557
2023-06-01,EUR,1.4444
2023-06-05,EUR,1.4453
2023-06-06,EUR,1.4459
2023-06-07,EUR,1.4411
2023-06-08,EUR,1.4437
2023-06-09,EUR,1.4480
2023-06-12,EUR,1.4434
2023-06-13,EUR,1.4459
2023-06-14,EUR,1.4478
2023-06-15,EUR,1.4534
2023-06-16,EUR,1.4630
2023-06-19,EUR,1.4650
2023-06-20,EUR,1.4653
2023-06-21,EUR,1.4668
2023-06-22,EUR,1.4737
2023-06-23,EUR,1.4744
2023-06-26,EUR,1.4739
2023-06-27,EUR,1.4748
2023-06-28,EUR,1.4791
2023-06-30,EUR,1.4739
