2025-01-01,USD,1.362730
2025-01-02,USD,1.365831
2025-01-03,USD,1.365699
2025-01-04,USD,1.370113
2025-01-05,USD,1.371340
2025-01-06,USD,1.371340
2025-01-07,USD,1.365749
2025-01-08,USD,1.363193
2025-01-09,USD,1.367370
2025-01-10,USD,1.368639
2025-01-11,USD,1.370013
2025-01-12,USD,1.371849
2025-01-13,USD,1.371836
2025-01-14,USD,1.372640
2025-01-15,USD,1.368869
2025-01-16,USD,1.367347
2025-01-17,USD,1.367374
2025-01-18,USD,1.367490
2025-01-19,USD,1.370081
2025-01-20,USD,1.369989
2025-01-21,USD,1.361530
2025-01-22,USD,1.356646
2025-01-23,USD,1.354533
2025-01-24,USD,1.355892
2025-01-25,USD,1.348199
2025-01-26,USD,1.346230
2025-01-27,USD,1.346421
2025-01-28,USD,1.346141
2025-01-29,USD,1.351781
2025-01-30,USD,1.350643
2025-01-31,USD,1.350329
2025-01-01,EUR,1.415130
2025-01-02,EUR,1.413120
2025-01-03,EUR,1.408700
2025-01-04,EUR,1.409110
2025-01-05,EUR,1.411040
2025-01-06,EUR,1.411070
2025-01-07,EUR,1.414540
2025-01-08,EUR,1.415100
2025-01-09,EUR,1.411160
2025-01-10,EUR,1.410010
2025-01-11,EUR,1.407340
2025-01-12,EUR,1.404360
2025-01-13,EUR,1.404370
2025-01-14,EUR,1.402350
2025-01-15,EUR,1.405390
2025-01-16,EUR,1.408100
2025-01-17,EUR,1.406950
2025-01-18,EUR,1.406930
2025-01-19,EUR,1.406230
2025-01-20,EUR,1.406150
2025-01-21,EUR,1.408520
2025-01-22,EUR,1.409290
2025-01-23,EUR,1.411130
2025-01-24,EUR,1.411180
2025-01-25,EUR,1.411990
2025-01-26,EUR,1.411690
2025-01-27,EUR,1.411650
2025-01-28,EUR,1.410990
2025-01-29,EUR,1.409920
2025-01-30,EUR,1.406840
2025-01-31,EUR,1.406060
