2023-05-08,USD,1.3254
2023-05-09,USD,1.3247
2023-05-10,USD,1.3265
2023-05-11,USD,1.3257
2023-05-12,USD,1.3316
2023-05-15,USD,1.3388
2023-05-16,USD,1.3359
2023-05-17,USD,1.3410
2023-05-18,USD,1.3422
2023-05-19,USD,1.3486
2023-05-22,USD,1.3444
2023-05-23,USD,1.3456
2023-05-24,USD,1.3466
2023-05-25,USD,1.3524
2023-05-26,USD,1.3528
2023-05-29,USD,1.3529
2023-05-30,USD,1.3542
2023-05-31,USD,1.3539
2023-05-08,EUR,1.4631
2023-05-09,EUR,1.4563
2023-05-10,EUR,1.4560
2023-05-11,EUR,1.4548
2023-05-12,EUR,1.4543
2023-05-15,EUR,1.4539
2023-05-16,EUR,1.4537
2023-05-17,EUR,1.4571
2023-05-18,EUR,1.4549
2023-05-19,EUR,1.4522
2023-05-22,EUR,1.4547
2023-05-23,EUR,1.4543
2023-05-24,EUR,1.4514
2023-05-25,EUR,1.4522
2023-05-26,EUR,1.4525
2023-05-29,EUR,1.4517
2023-05-30,EUR,1.4499
2023-05-31,EUR,1.4483
