2024-09-01,USD,1.306740
2024-09-02,USD,1.306686
2024-09-03,USD,1.306899
2024-09-04,USD,1.308406
2024-09-05,USD,1.305759
2024-09-06,USD,1.301538
2024-09-07,USD,1.300422
2024-09-08,USD,1.302910
2024-09-09,USD,1.302969
2024-09-10,USD,1.305057
2024-09-11,USD,1.305469
2024-09-12,USD,1.303264
2024-09-13,USD,1.304019
2024-09-14,USD,1.298885
2024-09-15,USD,1.297939
2024-09-16,USD,1.297958
2024-09-17,USD,1.295971
2024-09-18,USD,1.295300
2024-09-19,USD,1.294368
2024-09-20,USD,1.293569
2024-09-21,USD,1.293569
2024-09-22,USD,1.290751
2024-09-23,USD,1.290797
2024-09-24,USD,1.291269
2024-09-25,USD,1.287508
2024-09-26,USD,1.286086
2024-09-27,USD,1.285448
2024-09-28,USD,1.282441
2024-09-29,USD,1.281279
2024-09-30,USD,1.281281
2024-09-01,EUR,1.443050
2024-09-02,EUR,1.442910
2024-09-03,EUR,1.445480
2024-09-04,EUR,1.445290
2024-09-05,EUR,1.444350
2024-09-06,EUR,1.443630
2024-09-07,EUR,1.443830
2024-09-08,EUR,1.443830
2024-09-09,EUR,1.443830
2024-09-10,EUR,1.442310
2024-09-11,EUR,1.439670
2024-09-12,EUR,1.436930
2024-09-13,EUR,1.438490
2024-09-14,EUR,1.439380
2024-09-15,EUR,1.439380
2024-09-16,EUR,1.437170
2024-09-17,EUR,1.437170
2024-09-18,EUR,1.440620
2024-09-19,EUR,1.439700
2024-09-20,EUR,1.440770
2024-09-21,EUR,1.440770
2024-09-22,EUR,1.440410
2024-09-23,EUR,1.440410
2024-09-24,EUR,1.436840
2024-09-25,EUR,1.434120
2024-09-26,EUR,1.436190
2024-09-27,EUR,1.433750
2024-09-28,EUR,1.433750
2024-09-29,EUR,1.429680
2024-09-30,EUR,1.429710
