2024-06-01,USD,1.351317
2024-06-02,USD,1.351410
2024-06-03,USD,1.351435
2024-06-04,USD,1.349043 
2024-06-05,USD,1.346841 
2024-06-06,USD,1.347729 
2024-06-07,USD,1.346676 
2024-06-08,USD,1.348250 
2024-06-09,USD,1.352380 
2024-06-10,USD,1.352428 
2024-06-11,USD,1.353222 
2024-06-12,USD,1.353259 
2024-06-13,USD,1.349568 
2024-06-14,USD,1.349723 
2024-06-15,USD,1.353112 
2024-06-16,USD,1.353620 
2024-06-17,USD,1.353673 
2024-06-18,USD,1.352812 
2024-06-19,USD,1.352400 
2024-06-20,USD,1.350838 
2024-06-21,USD,1.352995
2024-06-22,USD,1.354549
2024-06-23,USD,1.355620
2024-06-24,USD,1.355594
2024-06-25,USD,1.353682
2024-06-26,USD,1.353647
2024-06-27,USD,1.357244
2024-06-28,USD,1.357694
2024-06-29,USD,1.356718
2024-06-30,USD,1.356160
2024-06-01,EUR,1.464610
2024-06-02,EUR,1.465500
2024-06-03,EUR,1.465520
2024-06-04,EUR,1.465710 
2024-06-05,EUR,1.465900 
2024-06-06,EUR,1.465190 
2024-06-07,EUR,1.465490 
2024-06-08,EUR,1.462820 
2024-06-09,EUR,1.460230 
2024-06-10,EUR,1.459820 
2024-06-11,EUR,1.455350 
2024-06-12,EUR,1.454160 
2024-06-13,EUR,1.455010 
2024-06-14,EUR,1.454680 
2024-06-15,EUR,1.448570 
2024-06-16,EUR,1.447750 
2024-06-17,EUR,1.447840 
2024-06-18,EUR,1.449290 
2024-06-19,EUR,1.450990 
2024-06-20,EUR,1.450770 
2024-06-21,EUR,1.450530
2024-06-22,EUR,1.448590
2024-06-23,EUR,1.448090
2024-06-24,EUR,1.448120
2024-06-25,EUR,1.450610
2024-06-26,EUR,1.450960
2024-06-27,EUR,1.450750
2024-06-28,EUR,1.452310
2024-06-29,EUR,1.451900
2024-06-30,EUR,1.452250
