2022-04-01,USD,1.3566
2022-04-04,USD,1.3572
2022-04-05,USD,1.3567
2022-04-06,USD,1.3606
2022-04-07,USD,1.3602
2022-04-08,USD,1.3632
2022-04-11,USD,1.3658
2022-04-12,USD,1.3653
2022-04-13,USD,1.3637
2022-04-14,USD,1.3529
2022-04-18,USD,1.3594
2022-04-19,USD,1.3642
2022-04-20,USD,1.3651
2022-04-21,USD,1.3658
2022-04-22,USD,1.3642
2022-04-25,USD,1.3741
2022-04-26,USD,1.3716
2022-04-27,USD,1.3770
2022-04-28,USD,1.3846
2022-04-29,USD,1.3846
2022-04-01,EUR,1.5010
2022-04-04,EUR,1.4993
2022-04-05,EUR,1.4886
2022-04-06,EUR,1.4832
2022-04-07,EUR,1.4836
2022-04-08,EUR,1.4809
2022-04-11,EUR,1.4864
2022-04-12,EUR,1.4848
2022-04-13,EUR,1.4779
2022-04-14,EUR,1.4756
2022-04-18,EUR,1.4671
2022-04-19,EUR,1.4705
2022-04-20,EUR,1.4768
2022-04-21,EUR,1.4792
2022-04-22,EUR,1.4789
2022-04-25,EUR,1.4816
2022-04-26,EUR,1.4721
2022-04-27,EUR,1.4652
2022-04-28,EUR,1.4552
2022-04-29,EUR,1.4552
