2025-04-01,USD,1.349568
2025-04-02,USD,1.343561
2025-04-03,USD,1.343976
2025-04-04,USD,1.338212
2025-04-05,USD,1.339743
2025-04-06,USD,1.349120
2025-04-07,USD,1.348912
2025-04-08,USD,1.349032
2025-04-09,USD,1.351278
2025-04-10,USD,1.346658
2025-04-11,USD,1.336139
2025-04-12,USD,1.322211
2025-04-13,USD,1.320190
2025-04-14,USD,1.320151
2025-04-15,USD,1.315987
2025-04-16,USD,1.317079
2025-04-17,USD,1.313496
2025-04-18,USD,1.312369
2025-04-19,USD,1.311938
2025-04-20,USD,1.312331
2025-04-21,USD,1.312133
2025-04-22,USD,1.304434
2025-04-23,USD,1.308467
2025-04-24,USD,1.313213
2025-04-25,USD,1.312803
2025-04-26,USD,1.314712
2025-04-27,USD,1.317190
2025-04-28,USD,1.317006
2025-04-29,USD,1.312691
2025-04-30,USD,1.308673
2025-04-01,EUR,1.452270
2025-04-02,EUR,1.451270
2025-04-03,EUR,1.453620
2025-04-04,EUR,1.472970
2025-04-05,EUR,1.474810
2025-04-06,EUR,1.475580
2025-04-07,EUR,1.475410
2025-04-08,EUR,1.477050
2025-04-09,EUR,1.478940
2025-04-10,EUR,1.482790
2025-04-11,EUR,1.481570
2025-04-12,EUR,1.498020
2025-04-13,EUR,1.495590
2025-04-14,EUR,1.495450
2025-04-15,EUR,1.495370
2025-04-16,EUR,1.490200
2025-04-17,EUR,1.492400
2025-04-18,EUR,1.491020
2025-04-19,EUR,1.492240
2025-04-20,EUR,1.492010
2025-04-21,EUR,1.492480
2025-04-22,EUR,1.501580
2025-04-23,EUR,1.500270
2025-04-24,EUR,1.492810
2025-04-25,EUR,1.491970
2025-04-26,EUR,1.492250
2025-04-27,EUR,1.492610
2025-04-28,EUR,1.492610
2025-04-29,EUR,1.492980
2025-04-30,EUR,1.490380
