2024-04-01,USD,1.351149
2024-04-02,USD,1.350508
2024-04-03,USD,1.352289
2024-04-04,USD,1.350437
2024-04-05,USD,1.347645
2024-04-06,USD,1.348889
2024-04-07,USD,1.349120
2024-04-08,USD,1.349176
2024-04-09,USD,1.348596
2024-04-10,USD,1.346187
2024-04-11,USD,1.348949
2024-04-12,USD,1.353385
2024-04-13,USD,1.358718
2024-04-14,USD,1.361621
2024-04-15,USD,1.361539
2024-04-16,USD,1.361613
2024-04-17,USD,1.365087
2024-04-18,USD,1.362439
2024-04-19,USD,1.360661
2024-04-20,USD,1.362316
2024-04-21,USD,1.361901
2024-04-22,USD,1.361812
2024-04-23,USD,1.362110
2024-04-24,USD,1.361930
2024-04-25,USD,1.361124
2024-04-26,USD,1.360337
2024-04-27,USD,1.361272
2024-04-28,USD,1.363011
2024-04-29,USD,1.362927
2024-04-30,USD,1.360505
2024-04-01,EUR,1.454820
2024-04-02,EUR,1.453800
2024-04-03,EUR,1.453410
2024-04-04,EUR,1.457870
2024-04-05,EUR,1.461870
2024-04-06,EUR,1.460710
2024-04-07,EUR,1.461310
2024-04-08,EUR,1.461270
2024-04-09,EUR,1.461870
2024-04-10,EUR,1.461630
2024-04-11,EUR,1.457050
2024-04-12,EUR,1.452270
2024-04-13,EUR,1.449220
2024-04-14,EUR,1.448390
2024-04-15,EUR,1.448260
2024-04-16,EUR,1.448800
2024-04-17,EUR,1.449630
2024-04-18,EUR,1.449920
2024-04-19,EUR,1.450620
2024-04-20,EUR,1.450380
2024-04-21,EUR,1.450660
2024-04-22,EUR,1.450540
2024-04-23,EUR,1.450780
2024-04-24,EUR,1.453990
2024-04-25,EUR,1.455530
2024-04-26,EUR,1.457660
2024-04-27,EUR,1.458050
2024-04-28,EUR,1.456920
2024-04-29,EUR,1.456870
2024-04-30,EUR,1.457670
