2024-08-01,USD,1.339047
2024-08-02,USD,1.336931
2024-08-03,USD,1.330635
2024-08-04,USD,1.326901
2024-08-05,USD,1.326971
2024-08-06,USD,1.323161
2024-08-07,USD,1.325771
2024-08-08,USD,1.327485
2024-08-09,USD,1.325622
2024-08-10,USD,1.323956
2024-08-11,USD,1.324751
2024-08-12,USD,1.324738
2024-08-13,USD,1.324531
2024-08-14,USD,1.321247
2024-08-15,USD,1.316517
2024-08-16,USD,1.319615
2024-08-17,USD,1.318671
2024-08-18,USD,1.316070
2024-08-19,USD,1.316106
2024-08-20,USD,1.310192
2024-08-21,USD,1.307301
2024-08-22,USD,1.306276
2024-08-23,USD,1.308654
2024-08-24,USD,1.305701
2024-08-25,USD,1.301350
2024-08-26,USD,1.301419
2024-08-27,USD,1.302813
2024-08-28,USD,1.303309
2024-08-29,USD,1.303535
2024-08-30,USD,1.302361
2024-08-31,USD,1.304050
2024-08-01,EUR,1.449110
2024-08-02,EUR,1.443770
2024-08-03,EUR,1.443960
2024-08-04,EUR,1.447050
2024-08-05,EUR,1.447100
2024-08-06,EUR,1.448230
2024-08-07,EUR,1.449010
2024-08-08,EUR,1.449400
2024-08-09,EUR,1.447530
2024-08-10,EUR,1.445230
2024-08-11,EUR,1.444690
2024-08-12,EUR,1.444660
2024-08-13,EUR,1.446660
2024-08-14,EUR,1.446780
2024-08-15,EUR,1.449220
2024-08-16,EUR,1.450350
2024-08-17,EUR,1.449760
2024-08-18,EUR,1.450650
2024-08-19,EUR,1.450640
2024-08-20,EUR,1.447950
2024-08-21,EUR,1.450400
2024-08-22,EUR,1.453670
2024-08-23,EUR,1.455980
2024-08-24,EUR,1.455200
2024-08-25,EUR,1.455000
2024-08-26,EUR,1.455040
2024-08-27,EUR,1.455430
2024-08-28,EUR,1.455570
2024-08-29,EUR,1.451210
2024-08-30,EUR,1.445120
2024-08-31,EUR,1.442960
