2023-09-01,USD,1.351057
2023-09-02,USD,1.352117
2023-09-03,USD,1.354670
2023-09-04,USD,1.354657
2023-09-05,USD,1.354309
2023-09-06,USD,1.359978
2023-09-07,USD,1.362784
2023-09-08,USD,1.365108
2023-09-09,USD,1.364895
2023-09-10,USD,1.366770
2023-09-11,USD,1.366622
2023-09-12,USD,1.361115
2023-09-13,USD,1.361570
2023-09-14,USD,1.361346
2023-09-15,USD,1.361724
2023-09-16,USD,1.363124
2023-09-17,USD,1.364471
2023-09-18,USD,1.364372
2023-09-19,USD,
2023-09-20,USD,
2023-09-21,USD,
2023-09-22,USD,
2023-09-23,USD,
2023-09-24,USD,
2023-09-25,USD,
2023-09-26,USD,
2023-09-27,USD,
2023-09-28,USD,
2023-09-29,USD,
2023-09-30,USD,
2023-09-01,EUR,
2023-09-02,EUR,
2023-09-03,EUR,
2023-09-04,EUR,
2023-09-05,EUR,
2023-09-06,EUR,
2023-09-07,EUR,
2023-09-08,EUR,
2023-09-09,EUR,
2023-09-10,EUR,
2023-09-11,EUR,
2023-09-12,EUR,
2023-09-13,EUR,
2023-09-14,EUR,
2023-09-15,EUR,
2023-09-16,EUR,
2023-09-17,EUR,
2023-09-18,EUR,
2023-09-19,EUR,
2023-09-20,EUR,
2023-09-21,EUR,
2023-09-22,EUR,
2023-09-23,EUR,
2023-09-24,EUR,
2023-09-25,EUR,
2023-09-26,EUR,
2023-09-27,EUR,
2023-09-28,EUR,
2023-09-29,EUR,
2023-09-30,EUR,
